塞曼效应实验
20221013
sDDF
JHK
E:\20161017软件\20221013_sDDF
2642
2062	472
2063	480
2064	484
2065	496
2066	500
2067	504
2068	505
2069	506
2070	506
2071	507
2072	508
2073	528
2074	532
2075	532
2076	536
2077	536
2078	536
2079	536
2080	536
2081	536
2082	536
2083	534
2084	532
2085	528
2086	524
2087	524
2088	520
2089	516
2090	508
2091	504
2092	500
2093	492
2094	488
2095	478
2096	468
2097	464
2098	456
2099	448
2100	440
2101	436
2102	428
2103	420
2104	416
2105	408
2106	400
2107	393
2108	387
2109	380
2110	368
2111	360
2112	356
2113	352
2114	344
2115	340
2116	336
2117	332
2118	328
2119	324
2120	321
2121	319
2122	316
2123	312
2124	308
2125	308
2126	306
2127	304
2128	304
2129	300
2130	300
2131	300
2132	299
2133	297
2134	296
2135	296
2136	296
2137	296
2138	296
2139	296
2140	296
2141	296
2142	296
2143	296
2144	296
2145	296
2146	296
2147	296
2148	296
2149	296
2150	296
2151	296
2152	292
2153	292
2154	292
2155	288
2156	288
2157	284
2158	282
2159	280
2160	278
2161	276
2162	272
2163	268
2164	264
2165	260
2166	256
2167	256
2168	252
2169	248
2170	244
2171	240
2172	236
2173	232
2174	227
2175	222
2176	217
2177	212
2178	208
2179	204
2180	200
2181	196
2182	192
2183	186
2184	180
2185	176
2186	172
2187	172
2188	168
2189	164
2190	160
2191	160
2192	156
2193	152
2194	152
2195	148
2196	147
2197	145
2198	144
2199	144
2200	140
2201	140
2202	140
2203	140
2204	136
2205	136
2206	136
2207	136
2208	136
2209	136
2210	136
2211	136
2212	136
2213	136
2214	140
2215	140
2216	140
2217	140
2218	140
2219	140
2220	140
2221	140
2222	140
2223	141
2224	141
2225	142
2226	143
2227	143
2228	144
2229	144
2230	144
2231	144
2232	144
2233	140
2234	140
2235	140
2236	140
2237	140
2238	140
2239	140
2240	136
2241	136
2242	136
2243	132
2244	132
2245	132
2246	132
2247	128
2248	124
2249	124
2250	124
2251	120
2252	120
2253	116
2254	116
2255	112
2256	112
2257	108
2258	108
2259	104
2260	102
2261	100
2262	96
2263	94
2264	92
2265	90
2266	88
2267	88
2268	84
2269	84
2270	80
2271	80
2272	77
2273	75
2274	72
2275	72
2276	72
2277	68
2278	68
2279	68
2280	64
2281	64
2282	60
2283	60
2284	59
2285	57
2286	56
2287	56
2288	56
2289	56
2290	52
2291	52
2292	52
2293	52
2294	52
2295	52
2296	52
2297	51
2298	49
2299	48
2300	48
2301	48
2302	48
2303	48
2304	48
2305	46
2306	44
2307	44
2308	44
2309	44
2310	44
2311	44
2312	44
2313	44
2314	44
2315	44
2316	44
2317	44
2318	44
2319	44
2320	44
2321	44
2322	44
2323	44
2324	44
2325	44
2326	44
2327	44
2328	44
2329	44
2330	44
2331	44
2332	44
2333	44
2334	44
2335	44
2336	44
2337	44
2338	44
2339	44
2340	44
2341	44
2342	44
2343	44
2344	44
2345	44
2346	44
2347	44
2348	44
2349	48
2350	48
2351	48
2352	48
2353	48
2354	48
2355	48
2356	48
2357	48
2358	48
2359	48
2360	48
2361	48
2362	48
2363	48
2364	48
2365	48
2366	52
2367	52
2368	52
2369	52
2370	52
2371	52
2372	52
2373	52
2374	52
2375	52
2376	52
2377	52
2378	52
2379	52
2380	48
2381	48
2382	48
2383	48
2384	48
2385	48
2386	48
2387	48
2388	48
2389	48
2390	48
2391	48
2392	48
2393	48
2394	48
2395	52
2396	52
2397	52
2398	52
2399	52
2400	52
2401	52
2402	52
2403	56
2404	56
2405	56
2406	56
2407	60
2408	60
2409	60
2410	64
2411	65
2412	67
2413	68
2414	68
2415	68
2416	72
2417	72
2418	76
2419	76
2420	80
2421	84
2422	84
2423	88
2424	91
2425	94
2426	97
2427	100
2428	100
2429	104
2430	108
2431	108
2432	112
2433	112
2434	116
2435	120
2436	120
2437	123
2438	125
2439	128
2440	128
2441	128
2442	132
2443	132
2444	136
2445	136
2446	136
2447	136
2448	136
2449	136
2450	136
2451	136
2452	136
2453	136
2454	136
2455	136
2456	132
2457	132
2458	132
2459	132
2460	132
2461	130
2462	128
2463	128
2464	128
2465	124
2466	124
2467	124
2468	124
2469	124
2470	124
2471	124
2472	124
2473	124
2474	124
2475	124
2476	124
2477	124
2478	126
2479	128
2480	132
2481	132
2482	136
2483	136
2484	140
2485	140
2486	144
2487	148
